item,itemLabel,startDate,endDate,sourceDate,psid
Q56063130,Cirino Hiteng Ofuho,2011-08-26,2013-07-23,2022-06-24,Q56063130-017BCC4C-9D92-4745-AC92-1EEF00E6470A
Q112685866,Nadia Arop Dudi,2013-08-04,2020-03,2022-06-24,Q112685866-44FBF4F6-9A49-4059-9E57-D174822F6F5A
Q112686131,Albino Bol,2020-03-12,,2022-06-24,Q112686131-B568DD77-E5EA-41C3-A67F-39C67914FEFA
