item,itemLabel,startDate,endDate,sourceDate,psid
Q112686205,Agnes Poni Lokudu,2011-08-26,2013,2022-06-24,Q112686205-0AAB73C0-7869-4126-8F33-5AE29DDBDAD5
Q6177210,Jemma Nunu Kumba,2013,2013,2022-06-24,Q6177210-38E4C4E4-9C42-40A0-AA7E-7AC609E6FCFE
Q112686205,Agnes Poni Lokudu,2014,2015,2022-06-24,Q112686205-C136FD81-6A26-4D09-A4AF-36ADF757F8F6
Q112686205,Agnes Poni Lokudu,2015,2017,2022-06-24,Q112686205-23B2474A-505F-4FBF-99F7-10E3E40625D4
Q4898942,Betty Ogwaro,2015,2015,2022-06-24,Q4898942-1782730A-41CD-4436-805E-F823F79D3D7E
Q112686205,Agnes Poni Lokudu,2019,2019,2022-06-24,Q112686205-0D349FFB-C698-4DE2-BFFB-A23F7971F657
Q6245500,John Luk Jok,2019,2020,2022-06-24,Q6245500-ADC13BC3-0231-4E95-8E1A-3C31D725957B
Q6833900,Michael Roberto Kenyi,2019,2019,2022-06-24,Q6833900-7A46F80B-3EE3-4A65-8110-A8BEA3A936BB
Q48975135,Mayiik Ayii Deng,2020,2020,2022-06-24,Q48975135-FB13BE4B-2F53-4AAB-A76D-8888FEB1285D
