item,itemLabel,startDate,endDate,sourceDate,psid
Q112686511,Dhieu Mathok Diing,2011,2011,2022-06-24,Q112686511-60EC22DD-9C83-4F43-82F9-F84A371B353A
Q112686513,Rhoda David Alak,2011,2012,2022-06-24,Q112686513-C8DBE0BC-A10B-46EA-A5B4-F0DC978E72E7
Q6245500,John Luk Jok,2011,2013,2022-06-24,Q6245500-C557D995-A2D8-4957-BC5E-AEFD97FAEE11
Q112686511,Dhieu Mathok Diing,2012,2015,2022-06-24,Q112686511-3A5980C2-077B-448D-A598-7A9EBEBF2CB7
Q112686512,Macham Mecham Angui,2015,2016,2022-06-24,Q112686512-2E2DE672-189A-4C4E-ADDB-81EDC08D65C0
Q111595868,Ruben Madol Arol Kachuol,2020,,2022-06-24,Q111595868-DA29C692-C29E-44BB-8202-8E2437AE62EA
