item,itemLabel,party,partyLabel,area,areaLabel,startDate,endDate,gender,psid
Q112740222,Gloria Jacob Zamoi,,,,,2016-08-04,2021-05-08,,Q112740222-0054D364-9572-4653-8F63-A3970B8317F7
Q112740224,Gordon Deng Lam,,,,,2016-08-04,2021-05-08,,Q112740224-2E85A330-A7E8-4ED0-BB6B-14B57D773517
Q112740226,Jackline Joel Jago Joel Abang,,,,,2016-08-04,2021-05-08,,Q112740226-693C14AA-0F8C-40DB-AF2A-C96E82D75E87
Q112741773,Jacob Ruot Kuyoch,,,,,2016-08-04,2021-05-08,,Q112741773-A19C4744-FDD3-4E6E-99BF-4D44486E9BEE
Q112740217,James Mabor Gatkuoth,,,,,2016-08-04,2021-05-08,,Q112740217-42A76A08-FBB7-4982-A435-512E10D46AE9
Q112740227,James Yiel Yoah Nhial,,,,,2016-08-04,2021-05-08,,Q112740227-08265632-9A38-4593-B20A-72E5507FBBF7
Q112740228,John Clement Kuc,,,,,2016-08-04,2021-05-08,,Q112740228-07F33973-3C21-4A70-937D-F62B0C0C7450
Q112741775,John Udom Ayi,,,,,2016-08-04,2021-05-08,,Q112741775-1FEAC85D-05E4-4575-8F8D-559F8EFDD0FA
Q112741776,Khor Gai Gar,,,,,2016-08-04,2021-05-08,,Q112741776-ADB4DD61-0FF0-4657-8CEE-EB0191D23C18
Q112741777,Khot Martin Miric,,,,,2016-08-04,2021-05-08,,Q112741777-DA028F47-30CC-4198-A1D7-0AB7C927447C
Q112740229,Lilian Richard Lako,,,,,2016-08-04,2021-05-08,,Q112740229-29D4FB73-2C72-462B-91EF-813B4B585125
Q112740230,Losuba Ludoru Wango,,,,,2016-08-04,2021-05-08,,Q112740230-A615E37F-5C4C-4B84-AA03-C42B9999831F
Q112740231,Manasseh Zindo,,,,,2016-08-04,2021-05-08,,Q112740231-16BBCE50-7374-4AE6-9C1A-26587EA7B598
Q112741778,Maniew Dak Gong,,,,,2016-08-04,2021-05-08,,Q112741778-2B1F38B3-6358-4F97-9E49-C2B6370D5C78
Q112740232,Manoa Peter Gatkuoth,,,,,2016-08-04,2021-05-08,,Q112740232-A571AC76-D5A9-4E50-B1A8-32737AF2B738
Q112740234,Marko Lokidor Lochapio,,,,,2016-08-04,2021-05-08,,Q112740234-BBBCBBBA-D061-4AF0-89E8-1654149371C7
Q112740235,Mary Alfonse Lodira,,,,,2016-08-04,2021-05-08,,Q112740235-86C094F9-71F5-47F6-B818-5A539E09D972
Q112740237,Mary Jok Bukjok,,,,,2016-08-04,2021-05-08,,Q112740237-03EF0B42-FB45-4C45-B0EC-00FF42B03BD4
Q112741779,Mary Nyariek Lorjok,,,,,2016-08-04,2021-05-08,,Q112741779-BEDB3715-5B12-4CA5-B6F5-0FA94FA77FCC
Q112741781,Mathor Hon Diet,,,,,2016-08-04,2021-05-08,,Q112741781-F320E101-6EDE-45C7-8153-0ABC82D068B4
Q112740239,Mohamed Chuom Aliny,,,,,2016-08-04,2021-05-08,,Q112740239-D749978E-3C62-483F-81D2-84608F556525
Q112740240,Mohammed El-Haj Baballa,,,,,2016-08-04,2021-05-08,,Q112740240-D1699657-99BB-4356-8300-DEA951668D8E
Q112740241,Nyabel Simon Thach,,,,,2016-08-04,2021-05-08,,Q112740241-C1B826AD-9F45-4EC5-83E7-9AAFF9B5D762
Q112740242,Nyaduer Girwath Jok,,,,,2016-08-04,2021-05-08,,Q112740242-F01D8DC2-8FC7-4B1B-8E2B-203957FDD8C2
Q112741784,Nyamat John Dak,,,,,2016-08-04,2021-05-08,,Q112741784-79C820E0-9980-4F6E-988B-C5C4490790F2
Q112741786,Otim David Paul Okot,,,,,2016-08-04,2021-05-08,,Q112741786-5F5FD41A-1973-4D68-BE16-59B65F6A785D
Q112740243,Oyet Nathaniel Pierino,,,,,2016-08-04,2021-05-08,,Q112740243-570181F5-DA45-4066-B434-14662171D90F
Q112740244,Panuel Dumo Logiron,,,,,2016-08-04,2021-05-08,,Q112740244-753380E3-72A5-4056-ACA9-814C21883A53
Q112741787,Paul Pur Liah,,,,,2016-08-04,2021-05-08,,Q112741787-15F726BC-CB2C-40F8-BD06-6A7FBE5B46C0
Q112740246,Peris Nyanuba Chatim,,,,,2016-08-04,2021-05-08,,Q112740246-D1388D62-5133-4CD9-82AE-C15C89E6D8E4
Q112741788,Peter Gony Wuor,,,,,2016-08-04,2021-05-08,,Q112741788-33056BEE-A57C-48BF-B07B-CE8915DAEA62
Q112740248,Peter Kuol Thian,,,,,2016-08-04,2021-05-08,,Q112740248-3E082FF1-817F-4F08-BA96-2E6101F0D30E
Q112740250,Peter Nhial Koch,,,,,2016-08-04,2021-05-08,,Q112740250-107EABF9-154F-44AB-98E5-8D0A4CFEBAD4
Q112686280,Puot Kang Chol,,,,,2016-08-04,2021-05-08,male,Q112686280-6F00E06F-1EC8-4834-B3C6-52BE23C6B2B8
Q112740251,Rebecca Kur Nyikay,,,,,2016-08-04,2021-05-08,,Q112740251-41BB30A2-DD97-4AE6-8D06-A626FE2EE57D
Q112741789,Riew Gatlier Gai,,,,,2016-08-04,2021-05-08,,Q112741789-E80D12F4-E990-45B5-A5DF-309C1F0399A5
Q112741790,Samuel John Chol Ayiik,,,,,2016-08-04,2021-05-08,,Q112741790-D7647106-2D25-497A-A9F1-F15D9CE8AFE8
Q112741792,Sarah Kueth Nhial,,,,,2016-08-04,2021-05-08,,Q112741792-9309CEC9-1B9D-432C-B2DC-65817436E7F8
Q112740252,Simon Udom Ayii,,,,,2016-08-04,2021-05-08,,Q112740252-297EBF9A-D764-45C0-8F22-8E27AA5DCF25
Q112741794,Stephen Mach Malual,,,,,2016-08-04,2021-05-08,,Q112741794-7BDB1C48-02C5-4FBF-80EA-0C593111D5AE
Q112740253,Susan Peter Machar Akuot,,,,,2016-08-04,2021-05-08,,Q112740253-1B8008C4-6E68-4BEC-AE2B-19F8B32AB8C2
Q112740254,Theji Da-Dut Deng,,,,,2016-08-04,2021-05-08,,Q112740254-339DB9AF-22F3-4914-9527-CEC60A1C3C40
Q112740255,Thokhat Kor Wieu,,,,,2016-08-04,2021-05-08,,Q112740255-B08090BC-5ED1-4D2E-9996-EFF8EDF60FDE
Q112741795,Tulith Koang Diew,,,,,2016-08-04,2021-05-08,,Q112741795-DDE44B2B-CE1B-4EF2-8B8C-93A9C04344F9
Q112741796,Tut Lieth Jiech,,,,,2016-08-04,2021-05-08,,Q112741796-643E3250-5D03-4B5A-89DA-E2AA1686342B
Q112740256,Ufindi Ndima Fibel,,,,,2016-08-04,2021-05-08,,Q112740256-32B83161-CDA8-46FF-A7FD-06F259E6AA40
Q112740258,Ukuni Michael Paulion,,,,,2016-08-04,2021-05-08,,Q112740258-B59CDF65-A1FE-4138-91AD-127DB60B68F9
Q112740259,Unguach Jongkor Unguac,,,,,2016-08-04,2021-05-08,,Q112740259-88AA8F78-37EC-40F1-8DCB-AC27CE71F7CD
Q112741797,Veronica John Juach,,,,,2016-08-04,2021-05-08,,Q112741797-1260B645-B0BA-4667-A82C-CCE2ACE17B6F
Q112740260,Yolanda Awel Deng,,,,,2016-08-04,2021-05-08,,Q112740260-CD324329-D279-4782-8F24-924700DEB546
