item,itemLabel,startDate,endDate,sourceDate,psid
Q5515569,Gabriel Changson Chang,2011-07-09,2013,2022-06-24,Q5515569-501F638D-3270-4E25-B6C8-A00A497D2B8F
Q5515569,Gabriel Changson Chang,2013,2014,2022-06-24,Q5515569-00F940DA-222B-4E95-B496-486A7A015316
Q6177210,Jemma Nunu Kumba,2013,2013,2022-06-24,Q6177210-F30F971A-7BB7-4B9E-97FC-5E305952D9DF
Q4898942,Betty Ogwaro,2014,2015,2022-06-24,Q4898942-2678799D-0BFF-4433-983B-F50AAD75E570
Q6177210,Jemma Nunu Kumba,2015,2017,2022-06-24,Q6177210-1A79C9C5-A08F-4DDF-94CD-18F581288CC8
Q5515569,Gabriel Changson Chang,2017,2019,2022-06-24,Q5515569-8E126663-F916-4EFE-8D32-CB134CA481B3
Q16193152,James Hoth Mai,2019,2019,2022-06-24,Q16193152-49D1FF95-AEB7-4334-93EC-EB6A0ACA8B13
Q48975135,Mayiik Ayii Deng,2019,2020,2022-06-24,Q48975135-96EED22F-1DDE-474D-9F17-7BA7B70EB4DF
Q5515569,Gabriel Changson Chang,2019,2019,2022-06-24,Q5515569-55D5314D-2A3B-4DAA-B0C7-54E816B809BE
Q6833900,Michael Roberto Kenyi,2019,2019,2022-06-24,Q6833900-50AF11C0-AF59-4370-AFD5-64D876F446F9
Q6177210,Jemma Nunu Kumba,2020,,2022-06-24,Q6177210-B92E76F9-62C1-4BA4-88D5-0F37374E78EA
