item,itemLabel,startDate,endDate,sourceDate,psid
Q6287537,Joseph Ukel,2011,2013,2022-06-24,Q6287537-854FCFBF-D98D-4981-8FC8-D3BBC5F9B529
Q107598265,John Gai Yoah,2013-08,2017-03,2022-06-24,Q107598265-C6995A2C-084F-4E4B-97C3-AA4B75B4A5C4
Q112686332,Deng Deng Hoc Yai,2017-04,2020,2022-06-24,Q112686332-F633A0A2-7085-4046-8F76-3A5E5B2E7647
Q12748065,Awut Deng Acuil,2020,,2022-06-24,Q12748065-85356E91-E449-4A7C-ADC9-828B896A5CCB
