item,itemLabel,startDate,endDate,sourceDate,psid
Q112684968,Akot Madhi,2005-08-31,2005-12-30,2022-06-24,Q112684968-8D829F04-5520-49B2-8657-742FA26538D5
Q112684968,Akot Madhi,2005-12-30,2011-05-21,2022-06-24,Q112684968-8CC659FE-3103-4E06-A84B-981D9FEB5D47
Q112684324,Kuol Monyluak Dak,2011-05,2013-03,2022-06-24,Q112684324-4E54183A-2054-4F49-8829-DF3057E670DB
Q5241353,David Yau Yau,2013-02,2020-06,2022-06-24,Q5241353-E30EC1B6-1AFA-4EC4-AEC0-A2E9AFF3218A
Q112684970,William Chol Awolich,2020-06,,2022-06-24,Q112684970-B335A991-55DB-450C-918B-11795C9C262F
