item,itemLabel,startDate,endDate,sourceDate,psid
Q105061305,Isaiah Kulang,1995,2000,2022-06-24,Q105061305-CBDD15EF-CE83-4150-9D9D-D1F6706B8666
Q7174190,Peter Gatkuoth,2000,2005,2022-06-24,Q7174190-1509CE39-E0C0-471C-B8F2-A1DA417D5A51
Q167444,John Garang,2005,2005,2022-06-24,Q167444-BCED0B78-A0A5-4D43-A584-68FFFB82035F
Q444994,Riek Machar,2005,2011,2022-06-24,Q444994-F3141638-EC17-4A44-BAF4-7E725B7011F9
Q937264,Ali Osman Taha,2011,2011,2022-06-24,Q937264-B8D1FFD2-92DA-4BEA-8413-85949BB400A4
Q4762750,Angelina Teny,2012,2013,2022-06-24,Q4762750-EFB8F98C-C6FD-4EAF-90FD-BD6E8400AEF7
Q16204805,Dr Riek Gai Kok,2013,2013,2022-06-24,Q16204805-FFEEE37B-7B39-4E79-AC6F-A477A7546317
Q5515872,Gabriel Tang,2013,2013,2022-06-24,Q5515872-101B2971-F22C-4EBA-825A-224781F74954
Q5564979,Gismalla Abdalla Rassas,2013,2013,2022-06-24,Q5564979-FCB67D74-5A06-4119-A72F-47BDB0FE149B
Q6445240,Kuol Manyang Juuk,2013,2013,2022-06-24,Q6445240-0CE9774B-CBFC-4FB5-AAAA-3BB67F26EB1A
Q7672883,Taban Deng Gai,2013,2015,2022-06-24,Q7672883-FCF7A020-E085-42B0-AFBC-F8116E924A71
Q57315,Salva Kiir Mayardit,2015,2015,2022-06-24,Q57315-60FD1709-AA42-467B-BCD3-696DAFFEB30D
Q6145116,James Wani Igga,2015,2016,2022-06-24,Q6145116-D87FFBD8-7DAC-4667-99FC-2BCA800052CB
Q4772949,Anthony Lino Makana,2016,2016,2022-06-24,Q4772949-FE84E527-B26D-400E-B1BA-3EBFEA4F9D41
Q5241353,David Yau Yau,2016,2016,2022-06-24,Q5241353-1C353D07-9D04-46EB-9715-25D447A5E9A4
Q78823225,Obuch Ojwok Akuo,2016,2017,2022-06-24,Q78823225-DFA179C4-2529-47CF-A0CE-93A0935EDD65
Q21039446,John Uliny,2017,2017,2022-06-24,Q21039446-A0E101B7-8B4D-40C7-867D-44F550372D1C
Q7152176,Paul Malong Awan,2018,2019,2022-06-24,Q7152176-160DD558-CFA8-4CDB-8C53-AE4D5CA84775
Q16193152,James Hoth Mai,2019,2019,2022-06-24,Q16193152-B9CA632F-B4E6-485C-AB47-2374A72C5D60
Q29931027,James Ajongo Mawut,2019,2020,2022-06-24,Q29931027-75CEC71E-87D2-432F-A001-7DF435314F42
Q6728866,Madut Biar Yel,2020,2020,2022-06-24,Q6728866-B9FE8C2B-780C-4B3A-A731-4BA5EECFA1AE
